PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,AgeBinned,HomePlanet_1,HomePlanet_2,HomePlanet_3,CabinSide_1,CabinSide_2,Destination_1,Destination_2,Destination_3
6967_01,False,C/256/S,37.0,False,0.0,8515.0,0.0,5697.0,676.0,Winon Oilpfulle,0,6967,1,1.0,Oilpfulle,2.0,C,256,2,True,False,False,True,False,False,False,False
6968_01,False,F/1447/P,13.0,False,0.0,114.0,682.0,0.0,7.0,Dandra Yanton,0,6968,1,2.0,Yanton,7.0,F,1447,3,False,False,False,False,False,False,True,False
6968_02,False,F/1447/P,20.0,False,0.0,420.0,0.0,0.0,1318.0,Randa Yanton,0,6968,2,2.0,Yanton,7.0,F,1447,4,False,False,False,False,False,True,False,False
6970_01,False,,65.0,Unknown,3358.0,1.0,12.0,0.0,0.0,Ret Gin,0,6970,1,2.0,Gin,5.0,Unknown,Unknown,1,False,True,False,False,True,False,True,False
6970_02,False,E/465/S,29.0,False,456.0,230.0,363.0,0.0,0.0,Coakey Pread,0,6970,2,2.0,Pread,10.0,E,465,4,False,True,False,True,False,False,False,True
6971_01,False,C/225/P,0.0,False,0.0,0.0,0.0,0.0,305.0,Alcoran Distured,1,6971,1,6.0,Distured,13.0,C,225,0,True,False,False,False,False,False,True,False
6971_02,False,C/225/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Chard Distured,1,6971,2,6.0,Distured,13.0,C,225,0,True,False,False,False,False,False,True,False
6971_03,True,C/225/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Alkaida Distured,1,6971,3,6.0,Distured,13.0,C,225,4,True,False,False,False,False,False,True,False
6971_04,True,C/225/P,17.0,False,0.0,0.0,0.0,0.0,0.0,Asteron Distured,1,6971,4,6.0,Distured,13.0,C,225,3,True,False,False,False,False,False,False,False
6971_05,False,C/225/P,28.0,False,0.0,4173.0,0.0,33.0,420.0,Schird Pretive,1,6971,5,6.0,Pretive,4.0,C,225,4,True,False,False,False,False,False,False,False
6971_06,False,C/225/P,28.0,False,0.0,160.0,0.0,1538.0,1426.0,Terfak Distured,0,6971,6,6.0,Distured,13.0,C,225,4,True,False,False,False,False,False,False,False
6972_01,False,G/1126/P,21.0,False,0.0,0.0,0.0,43.0,667.0,Terina Jenson,0,6972,1,1.0,Jenson,11.0,G,1126,4,False,False,True,False,False,False,True,False
6973_01,False,E/466/S,45.0,False,1.0,15.0,44.0,0.0,1541.0,Hary Owerson,0,6973,1,1.0,Owerson,6.0,E,466,2,False,False,False,True,False,True,False,False
6976_01,False,G/1127/P,21.0,False,27.0,420.0,782.0,0.0,0.0,Annya Talls,1,6976,1,1.0,Talls,4.0,G,1127,4,False,False,False,False,False,False,True,False
6977_01,True,G/1137/S,20.0,False,0.0,0.0,0.0,0.0,0.0,Rankie Burker,1,6977,1,2.0,Burker,3.0,G,1137,4,False,False,False,True,False,True,False,False
6977_02,False,G/1137/S,38.0,False,0.0,806.0,3.0,0.0,0.0,Jeret Burker,1,6977,2,2.0,Burker,3.0,G,1137,2,False,False,False,True,False,False,True,False
6978_01,False,E/446/P,24.0,False,0.0,893.0,0.0,4.0,8.0,Gwendy Chardsonnon,1,6978,1,1.0,Chardsonnon,2.0,E,446,4,False,False,False,False,False,False,False,False
6979_01,False,E/447/P,22.0,False,712.0,6.0,70.0,0.0,0.0,Arla Morelly,0,6979,1,1.0,Morelly,11.0,E,447,4,False,False,False,False,False,False,True,False
6980_01,False,F/1331/S,44.0,False,3.0,0.0,33.0,769.0,0.0,Stevey Reilline,1,6980,1,1.0,Reilline,2.0,F,1331,2,False,False,True,True,False,False,True,False
6981_01,False,F/1332/S,41.0,False,0.0,0.0,0.0,0.0,628.0,Joanny Cainghannon,0,6981,1,1.0,Cainghannon,5.0,F,1332,2,False,False,False,True,False,True,False,False
6982_01,True,G/1128/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Johna Garnes,1,6982,1,1.0,Garnes,14.0,G,1128,4,False,False,False,False,False,False,True,False
6984_01,False,F/1450/P,26.0,False,1967.0,0.0,116.0,311.0,0.0,Diedow Hake,0,6984,1,3.0,Hake,4.0,F,1450,4,False,True,False,False,False,False,True,False
6984_02,True,F/1450/P,54.0,False,0.0,0.0,0.0,0.0,0.0,Peefox Hake,1,6984,2,3.0,Hake,4.0,F,1450,2,False,True,False,False,False,False,True,False
6984_03,False,F/1450/P,19.0,False,1962.0,0.0,1.0,641.0,0.0,Cupers Hake,0,6984,3,3.0,Hake,4.0,F,1450,4,False,True,False,False,False,False,True,False
6985_01,False,G/1138/S,32.0,False,0.0,243.0,0.0,0.0,776.0,Erie Barris,0,6985,1,1.0,Barris,5.0,G,1138,2,False,False,True,True,False,False,True,False
6987_01,True,G/1139/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Willey Moongton,1,6987,1,1.0,Moongton,5.0,G,1139,1,False,False,False,True,False,False,True,False
6988_01,False,C/226/P,26.0,Unknown,554.0,1307.0,32.0,93.0,1553.0,Quarkib Obnoftle,0,6988,1,2.0,Obnoftle,3.0,C,226,4,True,False,False,False,False,False,True,False
6988_02,False,C/226/P,28.0,False,0.0,4340.0,0.0,186.0,0.0,Azharga Obnoftle,1,6988,2,2.0,Obnoftle,3.0,C,226,4,True,False,False,False,False,False,True,False
6990_01,False,,21.0,False,1.0,22.0,0.0,649.0,2.0,Lison Franton,0,6990,1,1.0,Franton,7.0,Unknown,Unknown,4,False,False,False,False,True,True,False,False
6991_01,False,B/233/P,38.0,False,0.0,692.0,0.0,3587.0,0.0,Kabiton Disivering,0,6991,1,2.0,Disivering,7.0,B,233,2,True,False,False,False,False,False,False,False
6991_02,True,B/233/P,43.0,False,0.0,0.0,0.0,0.0,305.0,Spurin Disivering,1,6991,2,2.0,Disivering,7.0,B,233,2,True,False,False,False,False,False,True,False
6992_01,False,G/1131/P,12.0,False,0.0,0.0,0.0,0.0,0.0,Walles Bakerrison,0,6992,1,3.0,Bakerrison,6.0,G,1131,0,False,False,True,False,False,False,False,True
6992_02,True,G/1131/P,25.0,Unknown,0.0,0.0,0.0,0.0,0.0,Lavey Bakerrison,0,6992,2,3.0,Bakerrison,6.0,G,1131,4,False,False,False,False,False,False,True,False
6992_03,True,G/1131/P,27.0,False,0.0,0.0,0.0,0.0,0.0,Murie Bakerrison,1,6992,3,3.0,Bakerrison,6.0,G,1131,4,False,False,False,False,False,False,True,False
6994_01,True,B/267/S,22.0,False,0.0,0.0,0.0,0.0,0.0,Bellus Obeaded,1,6994,1,2.0,Obeaded,3.0,B,267,4,True,False,False,True,False,False,True,False
6994_02,False,B/267/S,20.0,False,0.0,275.0,1690.0,580.0,5499.0,Alwaide Bagetvable,0,6994,2,2.0,Bagetvable,2.0,B,267,4,True,False,False,True,False,False,True,False
6995_01,False,F/1334/S,24.0,False,0.0,58.0,618.0,0.0,41.0,Stany Hamberterry,0,6995,1,1.0,Hamberterry,5.0,F,1334,4,False,False,False,True,False,False,False,False
6996_01,False,F/1452/P,34.0,False,0.0,442.0,175.0,79.0,3.0,Tricki Whitledges,0,6996,1,1.0,Whitledges,6.0,F,1452,2,False,False,False,False,False,False,False,False
6997_01,False,D/220/P,42.0,False,1058.0,0.0,0.0,0.0,0.0,Vulark Sfin,0,6997,1,2.0,Sfin,6.0,D,220,2,False,True,False,False,False,False,True,False
6997_02,False,F/1453/P,24.0,False,2261.0,0.0,95.0,10.0,0.0,Weet Sfin,0,6997,2,2.0,Sfin,6.0,F,1453,4,False,True,False,False,False,False,True,False
6998_01,False,F/1454/P,28.0,False,0.0,0.0,285.0,136.0,337.0,Irmark Griffy,0,6998,1,1.0,Griffy,4.0,F,1454,4,False,False,False,False,False,False,True,False
6999_01,False,E/449/P,29.0,False,907.0,0.0,0.0,142.0,0.0,Mites Buth,0,6999,1,1.0,Buth,3.0,E,449,4,False,True,False,False,False,False,True,False
7001_01,True,D/213/S,31.0,False,0.0,0.0,0.0,0.0,0.0,Majora Guieroolow,1,7001,1,1.0,Guieroolow,2.0,D,213,2,True,False,False,True,False,False,True,False
7002_01,False,G/1141/S,29.0,False,888.0,0.0,1.0,0.0,0.0,Rickie Mickersones,0,7002,1,1.0,Mickersones,2.0,G,1141,4,False,False,False,True,False,False,True,False
7004_01,False,F/1337/S,14.0,False,223.0,1.0,400.0,297.0,0.0,Karena Woodwardy,0,7004,1,1.0,Woodwardy,6.0,F,1337,3,False,False,False,True,False,False,False,False
7005_01,False,F/1338/S,16.0,False,0.0,17.0,1211.0,0.0,25.0,Card Castron,1,7005,1,1.0,Castron,5.0,F,1338,3,False,False,False,True,False,False,False,False
7006_01,True,G/1142/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Tammyl Fuenton,1,7006,1,1.0,Fuenton,1.0,G,1142,3,False,False,True,True,False,True,False,False
7007_01,False,E/450/P,27.0,False,0.0,2897.0,659.0,485.0,11.0,Luxons Bradissive,1,7007,1,2.0,Bradissive,2.0,E,450,4,True,False,False,False,False,False,True,False
7007_02,False,E/450/P,29.0,False,0.0,996.0,0.0,726.0,813.0,Fomam Bradissive,0,7007,2,2.0,Bradissive,2.0,E,450,1,True,False,False,False,False,False,True,False
7008_01,False,F/1339/S,23.0,False,779.0,7.0,9.0,9.0,0.0,Berta Philliames,0,7008,1,1.0,Philliames,4.0,F,1339,4,False,False,False,True,False,False,True,False
7010_01,False,G/1143/S,16.0,False,418.0,195.0,100.0,88.0,90.0,Naomin Quinnerettt,0,7010,1,2.0,Quinnerettt,7.0,G,1143,3,False,False,False,True,False,False,False,True
7010_02,False,F/1340/S,30.0,False,0.0,6.0,0.0,0.0,1435.0,Unknown,1,7010,2,2.0,Unknown,,F,1340,4,False,False,False,True,False,False,True,False
7011_01,False,F/1455/P,24.0,False,468.0,0.0,163.0,0.0,0.0,Coreee Wagnerray,0,7011,1,1.0,Wagnerray,11.0,F,1455,4,False,False,False,False,False,False,True,False
7013_01,True,G/1144/S,36.0,False,0.0,0.0,0.0,0.0,0.0,Fayene Lardy,1,7013,1,1.0,Lardy,3.0,G,1144,2,False,False,False,True,False,False,True,False
7014_01,False,C/257/S,25.0,False,0.0,3512.0,20.0,24.0,1459.0,Edar Speery,1,7014,1,1.0,Speery,1.0,C,257,4,True,False,False,True,False,False,False,False
7015_01,True,C/227/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Geons Geadle,1,7015,1,1.0,Geadle,1.0,C,227,4,True,False,False,False,False,False,True,False
7016_01,True,G/1132/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Sadine Rosalanenn,0,7016,1,1.0,Rosalanenn,3.0,G,1132,4,False,False,False,False,False,True,False,False
7017_01,True,G/1133/P,26.0,False,0.0,0.0,0.0,0.0,0.0,Netty Watkinsley,1,7017,1,1.0,Watkinsley,5.0,G,1133,4,False,False,False,False,False,False,True,False
7018_01,False,E/467/S,30.0,False,0.0,0.0,0.0,0.0,0.0,Set Sturt,0,7018,1,1.0,Sturt,6.0,E,467,4,False,True,False,True,False,False,True,False
7019_01,False,F/1457/P,31.0,False,0.0,0.0,717.0,0.0,0.0,Fayen Nasquez,0,7019,1,2.0,Nasquez,5.0,F,1457,2,False,False,False,False,False,False,True,False
7019_02,False,F/1457/P,20.0,False,0.0,750.0,957.0,0.0,722.0,Kurta Nasquez,0,7019,2,2.0,Nasquez,5.0,F,1457,4,False,False,False,False,False,False,True,False
7020_01,True,G/1145/S,29.0,False,0.0,0.0,0.0,0.0,0.0,All Buckson,1,7020,1,1.0,Buckson,3.0,G,1145,1,False,False,False,True,False,False,True,False
7021_01,True,G/1146/S,33.0,False,0.0,0.0,0.0,0.0,0.0,Loree Lerez,1,7021,1,1.0,Lerez,6.0,G,1146,2,False,False,False,True,False,False,False,False
7022_01,False,D/215/S,35.0,False,0.0,5552.0,6.0,8.0,226.0,Wimps Bleling,1,7022,1,2.0,Bleling,2.0,D,215,2,True,False,False,True,False,False,True,False
7022_02,False,D/215/S,46.0,False,0.0,664.0,0.0,2.0,2177.0,Mesonon Bleling,0,7022,2,2.0,Bleling,2.0,D,215,2,True,False,False,True,False,False,True,False
7025_01,True,G/1147/S,63.0,False,0.0,0.0,0.0,0.0,0.0,Des Willangsey,1,7025,1,1.0,Willangsey,9.0,G,1147,1,False,False,False,True,False,False,True,False
7026_01,False,A/86/S,37.0,False,0.0,1678.0,0.0,36.0,3128.0,Alpha Amonsmane,0,7026,1,1.0,Amonsmane,2.0,A,86,2,True,False,False,True,False,False,False,False
7027_01,False,E/451/P,23.0,Unknown,26.0,266.0,404.0,0.0,0.0,Jonaye Ashipeck,1,7027,1,1.0,Ashipeck,3.0,E,451,4,False,False,False,False,False,False,True,False
7028_01,False,G/1148/S,5.0,False,0.0,0.0,0.0,0.0,0.0,Dandra Reyervaney,1,7028,1,2.0,Reyervaney,4.0,G,1148,0,False,False,False,True,False,False,False,False
7028_02,True,G/1148/S,16.0,False,0.0,420.0,0.0,0.0,0.0,Eduard Reyervaney,1,7028,2,2.0,Reyervaney,4.0,G,1148,3,False,False,False,True,False,False,True,False
7029_01,False,F/1458/P,20.0,False,0.0,0.0,2330.0,120.0,0.0,Eriney Cardsay,1,7029,1,2.0,Cardsay,4.0,F,1458,4,False,False,False,False,False,False,True,False
7029_02,True,F/1458/P,49.0,False,0.0,0.0,0.0,0.0,0.0,Tine Cardsay,0,7029,2,2.0,Cardsay,4.0,F,1458,2,False,False,False,False,False,True,False,False
7031_01,False,G/1135/P,3.0,False,0.0,0.0,0.0,0.0,0.0,Mamina Mcphernard,1,7031,1,1.0,Mcphernard,7.0,G,1135,0,False,False,False,False,False,False,True,False
7032_01,False,F/1459/P,41.0,Unknown,0.0,176.0,414.0,133.0,0.0,Dorie Roachez,0,7032,1,1.0,Roachez,5.0,F,1459,2,False,False,False,False,False,False,True,False
7034_01,False,F/1341/S,29.0,False,1216.0,0.0,30.0,43.0,0.0,Walmon Curle,0,7034,1,1.0,Curle,7.0,F,1341,1,False,True,False,True,False,False,True,False
7036_01,True,G/1136/P,14.0,False,0.0,0.0,0.0,0.0,0.0,Glena Fryan,1,7036,1,1.0,Fryan,8.0,G,1136,3,False,False,False,False,False,False,True,False
7037_01,False,D/216/S,26.0,False,782.0,0.0,0.0,2503.0,1.0,Caper Lacke,0,7037,1,1.0,Lacke,5.0,D,216,4,False,True,False,True,False,False,True,False
7038_01,True,G/1137/P,51.0,False,0.0,0.0,0.0,0.0,0.0,Dwin Dorsenry,0,7038,1,1.0,Dorsenry,2.0,G,1137,2,False,False,False,False,False,False,True,False
7039_01,False,F/1461/P,36.0,False,56.0,420.0,81.0,0.0,468.0,Toddie Benney,0,7039,1,1.0,Benney,7.0,F,1461,2,False,False,False,False,False,True,False,False
7040_01,True,G/1150/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Mcphernard,1,7040,1,1.0,Mcphernard,7.0,G,1150,3,False,False,False,True,False,False,True,False
7041_01,True,F/1343/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Picers Panie,1,7041,1,1.0,Panie,5.0,F,1343,3,False,True,False,True,False,False,True,False
7042_01,True,G/1138/P,48.0,False,0.0,0.0,171.0,0.0,0.0,Elson Quinnerry,0,7042,1,1.0,Quinnerry,3.0,G,1138,2,False,False,False,False,False,True,False,False
7044_01,False,D/221/P,24.0,False,235.0,0.0,1642.0,1042.0,229.0,Losp Reake,0,7044,1,1.0,Reake,3.0,D,221,4,False,True,False,False,False,False,True,False
7045_01,False,D/222/P,19.0,False,1043.0,0.0,138.0,0.0,0.0,Range Bara,0,7045,1,1.0,Bara,1.0,D,222,4,False,True,False,False,False,False,False,False
7047_01,True,G/1152/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Ryany Wilderssen,1,7047,1,1.0,Wilderssen,5.0,G,1152,4,False,False,False,True,False,False,False,False
7048_01,False,F/1462/P,24.0,False,332.0,9.0,356.0,0.0,0.0,Weney Freevenson,0,7048,1,1.0,Freevenson,4.0,F,1462,4,False,False,False,False,False,False,True,False
7049_01,True,G/1153/S,21.0,False,0.0,0.0,0.0,0.0,0.0,Nelly Gallencis,1,7049,1,1.0,Gallencis,6.0,G,1153,4,False,False,False,True,False,False,True,False
7050_01,False,F/1344/S,13.0,False,0.0,999.0,0.0,0.0,4.0,Ally Mcintons,1,7050,1,1.0,Mcintons,3.0,F,1344,3,False,False,False,True,False,False,True,False
7051_01,False,D/223/P,39.0,False,42.0,0.0,352.0,1.0,369.0,Jele Mad,0,7051,1,1.0,Mad,2.0,D,223,2,False,True,False,False,False,False,True,False
7052_01,Unknown,E/469/S,27.0,False,0.0,0.0,0.0,0.0,0.0,Terons Stranbeate,1,7052,1,1.0,Stranbeate,3.0,E,469,4,True,False,False,True,False,False,False,False
7053_01,Unknown,F/1463/P,23.0,False,64.0,4.0,0.0,1125.0,305.0,Benny Mayson,0,7053,1,1.0,Mayson,5.0,F,1463,4,False,False,False,False,False,True,False,False
7056_01,False,D/217/S,43.0,False,0.0,2093.0,0.0,3409.0,30.0,Alramix Secont,0,7056,1,1.0,Secont,5.0,D,217,2,True,False,False,True,False,False,False,False
7057_01,False,F/1346/S,19.0,False,3332.0,878.0,926.0,781.0,0.0,Graven Lacke,0,7057,1,1.0,Lacke,5.0,F,1346,4,False,True,False,True,False,False,True,False
7058_01,True,F/1347/S,30.0,False,0.0,0.0,171.0,0.0,0.0,Hal Bane,1,7058,1,1.0,Bane,6.0,F,1347,4,False,True,False,True,False,False,False,False
7059_01,True,G/1154/S,52.0,False,0.0,0.0,0.0,0.0,0.0,Jord Steeletters,1,7059,1,1.0,Steeletters,6.0,G,1154,2,False,False,False,True,False,False,True,False
7060_01,False,G/1155/S,35.0,False,2224.0,420.0,105.0,1.0,0.0,Dorie Rigginson,0,7060,1,1.0,Rigginson,2.0,G,1155,2,False,False,False,True,False,False,True,False
7061_01,False,G/1156/S,16.0,False,4.0,1666.0,0.0,35.0,40.0,Celina Kellson,1,7061,1,1.0,Kellson,4.0,G,1156,3,False,False,False,True,False,False,True,False
7062_01,False,F/1464/P,21.0,False,0.0,13.0,0.0,720.0,170.0,Benda Fryan,0,7062,1,1.0,Fryan,8.0,F,1464,4,False,False,False,False,False,False,True,False
7068_01,False,F/1350/S,45.0,False,0.0,0.0,0.0,0.0,595.0,Irmark Mcfaddenson,0,7068,1,1.0,Mcfaddenson,4.0,F,1350,2,False,False,False,True,False,True,False,False
7069_01,False,E/472/S,22.0,False,0.0,125.0,0.0,663.0,0.0,Unknown,0,7069,1,3.0,Unknown,,E,472,4,False,False,False,True,False,False,True,False
7069_02,True,G/1159/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Essara Kellynn,0,7069,2,3.0,Kellynn,4.0,G,1159,1,False,False,False,True,False,False,False,False
7069_03,False,G/1159/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Waltonnedy,1,7069,3,3.0,Waltonnedy,9.0,G,1159,0,False,False,False,True,False,False,True,False
7071_01,False,G/1160/S,63.0,False,526.0,2.0,0.0,0.0,0.0,Wilmay Bushallert,0,7071,1,1.0,Bushallert,6.0,G,1160,1,False,False,False,True,False,True,False,False
7072_01,False,F/1351/S,56.0,False,1.0,2.0,0.0,102.0,305.0,Karah Harverez,0,7072,1,1.0,Harverez,7.0,F,1351,2,False,False,False,True,False,True,False,False
7073_01,True,G/1161/S,40.0,False,0.0,0.0,0.0,0.0,305.0,Glena Hahnstonsen,1,7073,1,1.0,Hahnstonsen,7.0,G,1161,2,False,False,False,True,False,False,True,False
7074_01,True,G/1162/S,1.0,False,0.0,0.0,0.0,0.0,0.0,Leria Denashipson,1,7074,1,2.0,Denashipson,3.0,G,1162,0,False,False,False,True,False,False,True,False
7074_02,False,F/1352/S,24.0,False,0.0,420.0,3.0,797.0,5.0,Tyrony Denashipson,0,7074,2,2.0,Denashipson,3.0,F,1352,4,False,False,False,True,False,False,True,False
7077_01,False,F/1353/S,36.0,False,21.0,0.0,844.0,0.0,0.0,Idarry Oneidson,0,7077,1,1.0,Oneidson,3.0,F,1353,2,False,False,False,True,False,False,True,False
7078_01,False,G/1163/S,13.0,False,244.0,0.0,100.0,423.0,14.0,Hard Wartyson,0,7078,1,1.0,Wartyson,10.0,G,1163,3,False,False,False,True,False,False,True,False
7079_01,False,F/1354/S,13.0,False,0.0,722.0,0.0,37.0,8.0,Violey Woodwinton,0,7079,1,1.0,Woodwinton,4.0,F,1354,3,False,False,False,True,False,False,False,False
7080_01,True,G/1140/P,37.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Carpennels,1,7080,1,1.0,Carpennels,8.0,G,1140,2,False,False,False,False,False,False,False,False
7082_01,False,E/473/S,44.0,False,143.0,47.0,0.0,717.0,87.0,Benew Carezquez,0,7082,1,1.0,Carezquez,5.0,E,473,2,False,False,False,True,False,False,True,False
7083_01,True,C/259/S,32.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Pirejus,1,7083,1,2.0,Pirejus,11.0,C,259,2,True,False,False,True,False,False,True,False
7083_02,Unknown,C/259/S,57.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Pirejus,1,7083,2,2.0,Pirejus,11.0,C,259,2,True,False,False,True,False,False,False,False
7084_01,False,F/1355/S,26.0,False,0.0,158.0,0.0,0.0,912.0,Faithy Hunterton,0,7084,1,1.0,Hunterton,2.0,F,1355,4,False,False,False,True,False,False,False,False
7085_01,False,F/1466/P,62.0,False,453.0,1.0,1911.0,0.0,0.0,Stech Pread,0,7085,1,3.0,Pread,10.0,F,1466,1,False,True,False,False,False,False,True,False
7085_02,True,F/1466/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Kokrus Pread,1,7085,2,3.0,Pread,10.0,F,1466,0,False,True,False,False,False,False,False,False
7085_03,True,F/1466/P,1.0,False,0.0,0.0,0.0,0.0,0.0,Latsts Purle,1,7085,3,3.0,Purle,6.0,F,1466,0,False,True,False,False,False,False,True,False
7086_01,False,F/1467/P,24.0,False,590.0,0.0,1.0,168.0,16.0,Juline Hamcmahon,0,7086,1,1.0,Hamcmahon,6.0,F,1467,4,False,False,False,False,False,False,True,False
7087_01,True,G/1141/P,1.0,False,0.0,0.0,0.0,0.0,0.0,Dennie Moreman,1,7087,1,1.0,Moreman,6.0,G,1141,0,False,False,False,False,False,False,True,False
7088_01,False,F/1468/P,63.0,False,0.0,742.0,0.0,125.0,3.0,Rossie Berges,0,7088,1,1.0,Berges,5.0,F,1468,1,False,False,False,False,False,False,True,False
7089_01,False,D/218/S,20.0,False,1040.0,2487.0,0.0,174.0,182.0,Antinon Inging,1,7089,1,1.0,Inging,1.0,D,218,4,True,False,False,True,False,False,True,False
7090_01,False,F/1469/P,15.0,False,0.0,610.0,267.0,311.0,0.0,Samie Wiggs,0,7090,1,1.0,Wiggs,5.0,F,1469,3,False,False,False,False,False,False,True,False
7091_01,True,G/1142/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Garrincent,1,7091,1,1.0,Garrincent,5.0,G,1142,2,False,False,False,False,False,False,True,False
7092_01,False,F/1470/P,24.0,False,61.0,397.0,185.0,1.0,0.0,Sall Gaineyerson,1,7092,1,1.0,Gaineyerson,5.0,F,1470,4,False,False,False,False,False,False,True,False
7093_01,True,G/1143/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Annya Patthews,0,7093,1,1.0,Patthews,8.0,G,1143,2,False,False,False,False,False,False,True,False
7094_01,False,E/454/P,36.0,False,10.0,2478.0,2080.0,19.0,328.0,Preo Sloweber,1,7094,1,1.0,Sloweber,5.0,E,454,2,True,False,False,False,False,False,True,False
7095_01,True,G/1144/P,13.0,False,0.0,0.0,0.0,0.0,0.0,Nichad Patteraley,1,7095,1,1.0,Patteraley,4.0,G,1144,3,False,False,False,False,False,True,False,False
7096_01,True,C/260/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Nunkib Tashal,1,7096,1,3.0,Tashal,3.0,C,260,4,True,False,False,True,False,False,True,False
7096_02,False,C/260/S,27.0,False,0.0,14.0,0.0,0.0,2325.0,Tauria Tashal,0,7096,2,3.0,Tashal,3.0,C,260,4,True,False,False,True,False,False,True,False
7096_03,True,C/260/S,30.0,False,0.0,0.0,0.0,0.0,0.0,Aspica Tashal,1,7096,3,3.0,Tashal,3.0,C,260,4,True,False,False,True,False,False,True,False
7097_01,False,A/75/P,27.0,False,0.0,44.0,4761.0,5.0,41.0,Altanin Dedometeel,1,7097,1,4.0,Dedometeel,8.0,A,75,4,True,False,False,False,False,False,False,False
7097_02,False,A/75/P,14.0,False,0.0,3124.0,40.0,219.0,189.0,Kumark Dedometeel,0,7097,2,4.0,Dedometeel,8.0,A,75,3,True,False,False,False,False,False,True,False
7097_03,False,A/75/P,32.0,True,527.0,1863.0,0.0,417.0,2905.0,Giedia Dedometeel,0,7097,3,4.0,Dedometeel,8.0,A,75,2,True,False,False,False,False,False,True,False
7097_04,False,A/75/P,33.0,True,0.0,16.0,12.0,2349.0,12.0,Sulah Poilsive,0,7097,4,4.0,Poilsive,1.0,A,75,2,True,False,False,False,False,False,False,False
7098_01,False,F/1356/S,35.0,False,3.0,0.0,651.0,0.0,78.0,Joanny Guerson,1,7098,1,1.0,Guerson,11.0,F,1356,2,False,False,False,True,False,False,True,False
7099_01,False,F/1471/P,21.0,False,301.0,420.0,19.0,0.0,0.0,Elicey Warrison,0,7099,1,1.0,Warrison,5.0,F,1471,4,False,False,False,False,False,False,False,False
7104_01,False,C/228/P,57.0,False,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,0,7104,1,2.0,Regmansidy,3.0,C,228,2,False,False,True,False,False,False,True,False
7104_02,False,C/228/P,42.0,Unknown,159.0,4387.0,2.0,3.0,485.0,Alatrix Regmansidy,1,7104,2,2.0,Regmansidy,3.0,C,228,2,True,False,False,False,False,False,True,False
7105_01,False,F/1473/P,20.0,False,0.0,6.0,552.0,20.0,0.0,Idarry Norrison,1,7105,1,1.0,Norrison,5.0,F,1473,4,False,False,True,False,False,False,False,False
7106_01,True,F/1357/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Derry,1,7106,1,1.0,Derry,5.0,F,1357,3,False,True,False,True,False,False,True,False
7109_01,False,B/268/S,49.0,False,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,0,7109,1,1.0,Healted,5.0,B,268,2,True,False,False,True,False,False,False,False
7110_01,False,F/1358/S,23.0,False,0.0,3.0,0.0,0.0,546.0,Lyney Berges,0,7110,1,1.0,Berges,5.0,F,1358,4,False,False,False,True,False,True,False,False
7111_01,False,F/1359/S,24.0,False,1058.0,0.0,0.0,280.0,0.0,Pon Sche,0,7111,1,1.0,Sche,1.0,F,1359,4,False,True,False,True,False,False,True,False
7113_01,False,F/1361/S,24.0,False,0.0,0.0,0.0,0.0,757.0,Kris Simstravery,0,7113,1,2.0,Simstravery,6.0,F,1361,4,False,False,False,True,False,False,True,False
7113_02,False,F/1361/S,23.0,False,9.0,1.0,0.0,492.0,109.0,Ivanne Simstravery,1,7113,2,2.0,Simstravery,6.0,F,1361,4,False,False,False,True,False,False,False,False
7114_01,False,F/1362/S,24.0,False,0.0,489.0,21.0,0.0,184.0,Camiet Ricklaney,0,7114,1,1.0,Ricklaney,2.0,F,1362,4,False,False,False,True,False,False,True,False
7116_01,True,G/1146/P,26.0,False,0.0,0.0,0.0,0.0,0.0,Allyny Burchard,0,7116,1,1.0,Burchard,4.0,G,1146,4,False,False,False,False,False,True,False,False
7117_01,True,B/236/P,28.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,1,7117,1,1.0,Secont,5.0,B,236,4,True,False,False,False,False,False,False,False
