PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,CabinSide,AgeBinned
6316_01,Earth,False,E/401/P,55 Cancri e,64.0,False,0.0,316.0,2.0,673.0,0.0,Lynez Woodwinton,False,6316,1,1.0,Woodwinton,4.0,E,401,P,Elder
6317_01,Earth,False,F/1208/S,TRAPPIST-1e,13.0,False,898.0,0.0,0.0,,24.0,Aarone Lewintos,False,6317,1,1.0,Lewintos,5.0,F,1208,S,Teenager
6318_01,Earth,True,G/1018/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bonya Pughanders,True,6318,1,1.0,Pughanders,5.0,G,1018,P,Teenager
6319_01,Earth,False,G/1019/P,TRAPPIST-1e,65.0,False,458.0,0.0,555.0,0.0,0.0,Pristy Hammonton,False,6319,1,1.0,Hammonton,7.0,G,1019,P,Elder
6320_01,Mars,False,E/418/S,TRAPPIST-1e,53.0,False,78.0,85.0,859.0,0.0,0.0,Guink Ste,True,6320,1,1.0,Ste,4.0,E,418,S,Senior
6321_01,Europa,True,C/194/P,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Batomam Pusive,True,6321,1,3.0,Pusive,3.0,C,194,P,Senior
6321_02,Europa,False,C/194/P,TRAPPIST-1e,19.0,False,0.0,1234.0,0.0,1956.0,0.0,Azhat Pusive,False,6321,2,3.0,Pusive,3.0,C,194,P,Young
6321_03,Europa,True,C/194/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Marga Pusive,True,6321,3,3.0,Pusive,3.0,C,194,P,Elder
6322_01,Earth,False,E/419/S,TRAPPIST-1e,16.0,False,0.0,68.0,1541.0,0.0,0.0,Yvonna Cooperkins,True,6322,1,1.0,Cooperkins,7.0,E,419,S,Teenager
6323_01,Europa,False,C/235/S,55 Cancri e,48.0,False,3.0,4089.0,0.0,4368.0,147.0,Aldeba Tionstious,False,6323,1,2.0,Tionstious,4.0,C,235,S,Senior
6323_02,Europa,False,C/235/S,TRAPPIST-1e,33.0,False,2.0,4742.0,0.0,34.0,0.0,Arinon Unkcal,True,6323,2,2.0,Unkcal,3.0,C,235,S,Senior
6324_01,Earth,False,E/420/S,,31.0,False,19.0,509.0,0.0,0.0,177.0,Lesley Hinetthews,False,6324,1,3.0,Hinetthews,7.0,E,420,S,Senior
6324_02,Earth,,G/1025/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Murie Hinetthews,True,6324,2,3.0,Hinetthews,7.0,G,1025,S,Senior
6324_03,Earth,False,G/1025/S,TRAPPIST-1e,40.0,False,1.0,0.0,895.0,10.0,0.0,Eleah Hinetthews,True,6324,3,3.0,Hinetthews,7.0,G,1025,S,Senior
6325_01,Earth,True,G/1026/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Adamie Benney,True,6325,1,2.0,Benney,7.0,G,1026,S,Senior
6325_02,Earth,False,F/1209/S,TRAPPIST-1e,21.0,False,0.0,541.0,0.0,143.0,0.0,Sonard Beasleyes,False,6325,2,2.0,Beasleyes,4.0,F,1209,S,Young
6326_01,Earth,False,F/1307/P,TRAPPIST-1e,20.0,False,0.0,20.0,1.0,696.0,0.0,Therek Hinetthews,False,6326,1,1.0,Hinetthews,7.0,F,1307,P,Young
6327_01,Mars,True,F/1308/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Rahars Casty,True,6327,1,1.0,Casty,5.0,F,1308,P,Child
6328_01,Earth,True,G/1020/P,TRAPPIST-1e,33.0,False,,0.0,0.0,0.0,0.0,Violey Hoppers,False,6328,1,4.0,Hoppers,9.0,G,1020,P,Senior
6328_02,Earth,True,G/1020/P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Searla Hoppers,False,6328,2,4.0,Hoppers,9.0,G,1020,P,Child
6328_03,Earth,False,F/1309/P,TRAPPIST-1e,53.0,False,627.0,32.0,0.0,0.0,37.0,Marice Hoppers,False,6328,3,4.0,Hoppers,9.0,F,1309,P,Senior
6328_04,Earth,False,G/1020/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hard Hoppers,True,6328,4,4.0,Hoppers,9.0,G,1020,P,Child
6330_01,Earth,True,G/1027/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Scotty Avidson,True,6330,1,1.0,Avidson,4.0,G,1027,S,Senior
6331_01,Europa,True,C/237/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Atlasym Laturive,True,6331,1,1.0,Laturive,1.0,C,237,S,Young
6334_01,Earth,True,G/1028/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Shanya Jenson,True,6334,1,7.0,Jenson,11.0,G,1028,S,Senior
6334_02,Earth,True,G/1028/S,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Dondy Jenson,True,6334,2,7.0,Jenson,11.0,G,1028,S,Child
6334_03,Earth,False,G/1028/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Tonnie Simmonders,True,6334,3,7.0,Simmonders,5.0,G,1028,S,Child
6334_04,Earth,True,G/1028/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Vick Jenson,True,6334,4,7.0,Jenson,11.0,G,1028,S,Child
6334_05,Earth,False,E/421/S,TRAPPIST-1e,17.0,False,5.0,0.0,1317.0,287.0,0.0,Lynez Jenson,True,6334,5,7.0,Jenson,11.0,E,421,S,Teenager
6334_06,Earth,False,F/1210/S,TRAPPIST-1e,55.0,False,0.0,242.0,0.0,479.0,3.0,Rhony Jenson,False,6334,6,7.0,Jenson,11.0,F,1210,S,Senior
6334_07,Earth,False,G/1028/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Jenson,True,6334,7,7.0,Jenson,11.0,G,1028,S,Child
6335_01,Earth,False,F/1312/P,TRAPPIST-1e,32.0,False,18.0,0.0,0.0,1382.0,0.0,Joandy Potterry,False,6335,1,1.0,Potterry,5.0,F,1312,P,Senior
6338_01,Earth,False,F/1313/P,55 Cancri e,16.0,False,0.0,0.0,694.0,0.0,102.0,Elsane Fishopper,False,6338,1,1.0,Fishopper,5.0,F,1313,P,Teenager
6339_01,,False,G/1022/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Stanya Schmondez,False,6339,1,1.0,Schmondez,5.0,G,1022,P,Child
6340_01,Europa,False,C/195/P,TRAPPIST-1e,29.0,False,0.0,584.0,5468.0,7.0,661.0,Gacrab Pressive,True,6340,1,2.0,Pressive,5.0,C,195,P,Young
6340_02,Europa,False,C/195/P,55 Cancri e,25.0,False,484.0,11441.0,0.0,4.0,5477.0,Anyonon Pressive,False,6340,2,2.0,Pressive,5.0,C,195,P,Young
6341_01,Mars,False,D/191/S,55 Cancri e,39.0,False,1884.0,0.0,1435.0,5.0,469.0,Colf Cre,False,6341,1,1.0,Cre,7.0,D,191,S,Senior
6343_01,Mars,True,E/423/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Chreet Start,True,6343,1,1.0,Start,5.0,E,423,S,Senior
6344_01,Earth,False,G/1023/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mariel Reynoldez,True,6344,1,2.0,Reynoldez,4.0,G,1023,P,Child
6344_02,Earth,True,G/1023/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Jonald Reynoldez,True,6344,2,2.0,Reynoldez,4.0,G,1023,P,Teenager
6346_01,Mars,False,F/1212/S,TRAPPIST-1e,29.0,False,2223.0,0.0,0.0,0.0,0.0,Guanch Perta,False,6346,1,2.0,Perta,4.0,F,1212,S,Young
6346_02,Mars,False,F/1212/S,TRAPPIST-1e,54.0,False,676.0,0.0,231.0,379.0,0.0,Anch Perta,False,6346,2,2.0,Perta,4.0,F,1212,S,Senior
6347_01,Earth,True,G/1030/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Andie Gambs,True,6347,1,1.0,Gambs,4.0,G,1030,S,Senior
6348_01,Europa,False,C/238/S,55 Cancri e,,False,49.0,13342.0,,1885.0,6985.0,Achira Unhaftimle,False,6348,1,1.0,Unhaftimle,1.0,C,238,S,Elder
6349_01,Mars,False,F/1314/P,TRAPPIST-1e,18.0,False,593.0,0.0,508.0,0.0,12.0,Lers Frasp,True,6349,1,1.0,Frasp,7.0,F,1314,P,Teenager
6351_01,Earth,False,E/403/P,55 Cancri e,14.0,False,0.0,973.0,0.0,1.0,0.0,France Mirezavis,True,6351,1,1.0,Mirezavis,8.0,E,403,P,Teenager
6353_01,Europa,True,D/199/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,,True,6353,1,1.0,Unknown,,D,199,P,Senior
6354_01,Earth,False,F/1315/P,TRAPPIST-1e,48.0,False,410.0,2108.0,0.0,0.0,0.0,Megany Carreralend,True,6354,1,1.0,Carreralend,6.0,F,1315,P,Senior
6355_01,Earth,False,F/1213/S,55 Cancri e,21.0,False,0.0,641.0,0.0,0.0,0.0,Joanry Foledges,True,6355,1,1.0,Foledges,4.0,F,1213,S,Young
6356_01,,False,F/1316/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,729.0,397.0,Almara Currisones,True,6356,1,1.0,Currisones,7.0,F,1316,P,Senior
6357_01,Earth,False,F/1214/S,TRAPPIST-1e,25.0,False,106.0,0.0,0.0,0.0,925.0,Billa Pacerty,False,6357,1,1.0,Pacerty,5.0,F,1214,S,Young
6360_01,Europa,False,A/75/S,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Erraiam Clumsty,True,6360,1,3.0,Clumsty,3.0,A,75,S,Child
6360_02,Europa,True,A/75/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Glueba Clumsty,True,6360,2,3.0,Clumsty,3.0,A,75,S,Young
6360_03,Europa,True,A/75/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Becruxa Clumsty,True,6360,3,3.0,Clumsty,3.0,A,75,S,Senior
6361_01,Earth,False,G/1031/S,TRAPPIST-1e,44.0,False,0.0,509.0,129.0,246.0,0.0,Alvia Barbes,True,6361,1,1.0,Barbes,13.0,G,1031,S,Senior
6363_01,Earth,True,,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Denis Gouldensen,False,6363,1,7.0,Gouldensen,11.0,Unknown,Unknown,Unknown,Senior
6363_02,,True,G/1026/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Dwindy Gouldensen,True,6363,2,7.0,Gouldensen,11.0,G,1026,P,Child
6363_03,Earth,True,G/1026/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,,0.0,Isaacy Gouldensen,False,6363,3,7.0,Gouldensen,11.0,G,1026,P,Child
6363_04,Earth,True,G/1026/P,TRAPPIST-1e,1.0,False,0.0,0.0,,0.0,0.0,Alancy Gouldensen,False,6363,4,7.0,Gouldensen,11.0,G,1026,P,Child
6363_05,Earth,False,E/405/P,TRAPPIST-1e,17.0,False,0.0,,977.0,0.0,5.0,Molley Gouldensen,True,6363,5,7.0,Gouldensen,11.0,E,405,P,Teenager
6363_06,Earth,True,G/1026/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Cary Gouldensen,False,6363,6,7.0,Gouldensen,11.0,G,1026,P,Senior
6363_07,Earth,True,G/1026/P,TRAPPIST-1e,,False,0.0,,0.0,0.0,0.0,Tiney Gouldensen,False,6363,7,7.0,Gouldensen,11.0,G,1026,P,Elder
6365_01,Europa,False,A/64/P,55 Cancri e,33.0,False,0.0,38.0,0.0,1.0,3167.0,Atino Glogry,False,6365,1,1.0,Glogry,1.0,A,64,P,Senior
6366_01,Earth,False,E/424/S,PSO J318.5-22,16.0,False,0.0,0.0,99.0,,774.0,Veremy Benderez,True,6366,1,1.0,Benderez,4.0,E,424,S,Teenager
6367_01,Mars,False,F/1215/S,TRAPPIST-1e,30.0,True,1960.0,0.0,638.0,0.0,0.0,Hal Botte,False,6367,1,2.0,Botte,2.0,F,1215,S,Young
6367_02,Mars,False,F/1215/S,55 Cancri e,18.0,False,114.0,131.0,927.0,0.0,0.0,Cank Botte,True,6367,2,2.0,Botte,2.0,F,1215,S,Teenager
6368_01,Earth,False,G/1033/S,TRAPPIST-1e,26.0,False,360.0,8.0,1.0,329.0,185.0,Mayne Bartines,False,6368,1,1.0,Bartines,8.0,G,1033,S,Young
6369_01,Earth,False,F/1318/P,PSO J318.5-22,19.0,False,577.0,169.0,0.0,7.0,0.0,Dian Holcompson,True,6369,1,1.0,Holcompson,6.0,F,1318,P,Young
6370_01,Mars,True,F/1216/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Row Kart,True,6370,1,1.0,Kart,6.0,F,1216,S,Young
6371_01,Earth,False,G/1027/P,TRAPPIST-1e,35.0,False,858.0,10.0,16.0,0.0,0.0,Dorice Burnerez,False,6371,1,1.0,Burnerez,3.0,G,1027,P,Senior
6372_01,Europa,False,B/216/P,TRAPPIST-1e,40.0,False,773.0,3729.0,43.0,10.0,0.0,Bahoton Resendent,True,6372,1,4.0,Resendent,4.0,B,216,P,Senior
6372_02,Europa,False,B/216/P,TRAPPIST-1e,26.0,True,0.0,2199.0,0.0,328.0,329.0,Alphah Reelest,False,6372,2,4.0,Reelest,5.0,B,216,P,Young
6372_03,Europa,False,B/216/P,55 Cancri e,45.0,False,0.0,3200.0,0.0,415.0,161.0,Sula Reelest,True,6372,3,4.0,Reelest,5.0,B,216,P,Senior
6372_04,Europa,True,B/216/P,55 Cancri e,18.0,False,,0.0,0.0,0.0,0.0,Hadaton Reelest,True,6372,4,4.0,Reelest,5.0,B,216,P,Teenager
6373_01,Earth,False,F/1319/P,55 Cancri e,54.0,False,801.0,5.0,0.0,0.0,0.0,Dawne Denashipson,True,6373,1,1.0,Denashipson,3.0,F,1319,P,Senior
6374_01,,False,F/1320/P,TRAPPIST-1e,13.0,False,1144.0,0.0,6.0,0.0,0.0,Karena Prickmantes,False,6374,1,1.0,Prickmantes,5.0,F,1320,P,Teenager
6376_01,Mars,True,F/1217/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Cird Barte,True,6376,1,1.0,Barte,3.0,F,1217,S,Young
6378_01,Earth,True,G/1034/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Margio Foxter,True,6378,1,1.0,Foxter,9.0,G,1034,S,Teenager
6380_01,Earth,False,F/1322/P,TRAPPIST-1e,37.0,False,0.0,959.0,8.0,20.0,169.0,Thel Fryersonis,False,6380,1,3.0,Fryersonis,11.0,F,1322,P,Senior
6380_02,Earth,True,G/1028/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Dont Fryersonis,True,6380,2,3.0,Fryersonis,11.0,G,1028,P,Teenager
6380_03,Earth,False,F/1322/P,55 Cancri e,16.0,False,2.0,511.0,0.0,0.0,1578.0,Alendy Fryersonis,False,6380,3,3.0,Fryersonis,11.0,F,1322,P,Teenager
6381_01,Earth,False,F/1323/P,TRAPPIST-1e,18.0,False,358.0,336.0,0.0,0.0,0.0,Rhonya Fitzgerson,False,6381,1,1.0,Fitzgerson,6.0,F,1323,P,Teenager
6385_01,Mars,False,,PSO J318.5-22,21.0,False,435.0,0.0,422.0,16.0,0.0,Possh Duncy,False,6385,1,1.0,Duncy,1.0,Unknown,Unknown,Unknown,Young
6388_01,Earth,False,G/1029/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,826.0,Herry Peckerson,True,6388,1,1.0,Peckerson,6.0,G,1029,P,Young
6390_01,Earth,True,G/1036/S,TRAPPIST-1e,22.0,False,,0.0,0.0,0.0,0.0,Ton Kellson,True,6390,1,1.0,Kellson,4.0,G,1036,S,Young
6394_01,Earth,True,G/1037/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Pattie Lambleyoun,True,6394,1,4.0,Lambleyoun,7.0,G,1037,S,Senior
6394_02,Earth,True,G/1037/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Analdy Alberts,True,6394,2,4.0,Alberts,6.0,G,1037,S,Teenager
6394_03,Earth,True,G/1037/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ale Alberts,True,6394,3,4.0,Alberts,6.0,G,1037,S,Senior
6394_04,Earth,False,G/1037/S,55 Cancri e,23.0,False,0.0,0.0,478.0,4560.0,0.0,Samany Alberts,False,6394,4,4.0,Alberts,6.0,G,1037,S,Young
6396_01,Earth,False,E/427/S,TRAPPIST-1e,31.0,False,0.0,243.0,0.0,,0.0,Josey Mandez,False,6396,1,1.0,Mandez,1.0,E,427,S,Senior
6397_01,Earth,False,F/1223/S,TRAPPIST-1e,19.0,False,114.0,3.0,622.0,0.0,0.0,Wena Irwines,False,6397,1,1.0,Irwines,4.0,F,1223,S,Young
6398_01,Earth,True,G/1030/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Monald Belley,True,6398,1,1.0,Belley,11.0,G,1030,P,Young
6399_01,Earth,False,G/1031/P,TRAPPIST-1e,47.0,False,0.0,106.0,2915.0,0.0,1200.0,Dord Serry,False,6399,1,1.0,Serry,10.0,G,1031,P,Senior
6400_01,Europa,False,A/76/S,55 Cancri e,40.0,False,0.0,1677.0,0.0,109.0,320.0,Eltard Slable,True,6400,1,2.0,Slable,5.0,A,76,S,Senior
6400_02,Europa,False,A/76/S,55 Cancri e,34.0,True,0.0,618.0,0.0,0.0,10888.0,Arino Slable,False,6400,2,2.0,Slable,5.0,A,76,S,Senior
6402_01,Earth,False,G/1032/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Ianley Knoxonway,False,6402,1,5.0,Knoxonway,5.0,G,1032,P,Child
6402_02,Earth,True,G/1032/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Knoxonway,False,6402,2,5.0,Knoxonway,5.0,G,1032,P,Child
6402_03,Earth,True,G/1032/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Paulah Knoxonway,True,6402,3,5.0,Knoxonway,5.0,G,1032,P,Child
6402_04,Earth,False,G/1032/P,PSO J318.5-22,18.0,False,0.0,0.0,1720.0,1.0,0.0,Fayen Bradamss,True,6402,4,5.0,Bradamss,5.0,G,1032,P,Teenager
6402_05,,False,G/1032/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Elene Knoxonway,False,6402,5,5.0,Knoxonway,5.0,G,1032,P,Child
6404_01,Earth,False,G/1038/S,TRAPPIST-1e,18.0,False,0.0,20.0,790.0,,0.0,Deaney Drakeekss,True,6404,1,1.0,Drakeekss,9.0,G,1038,S,Teenager
6405_01,,False,F/1224/S,PSO J318.5-22,19.0,False,54.0,0.0,0.0,42.0,986.0,Rayne Toddleton,False,6405,1,4.0,Toddleton,8.0,F,1224,S,Young
6405_02,Earth,,,,2.0,False,0.0,0.0,0.0,0.0,0.0,Feline Toddleton,True,6405,2,4.0,Toddleton,8.0,Unknown,Unknown,Unknown,Child
6405_03,Earth,True,G/1039/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Andary Toddleton,True,6405,3,4.0,Toddleton,8.0,G,1039,S,Young
6405_04,Earth,False,G/1039/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Diandy Toddleton,True,6405,4,4.0,Toddleton,8.0,G,1039,S,Child
6406_01,Europa,True,,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Arkeb Belstrut,True,6406,1,2.0,Belstrut,6.0,Unknown,Unknown,Unknown,Young
6406_02,Europa,True,B/249/S,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Giedir Belstrut,True,6406,2,2.0,Belstrut,6.0,B,249,S,Senior
6407_01,Earth,True,G/1033/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,True,6407,1,1.0,Unknown,,G,1033,P,Young
6408_01,Earth,False,G/1034/P,PSO J318.5-22,22.0,False,431.0,40.0,0.0,10.0,0.0,Naomin Crosbornes,False,6408,1,1.0,Crosbornes,4.0,G,1034,P,Young
6409_01,Earth,False,G/1035/P,TRAPPIST-1e,22.0,False,0.0,0.0,165.0,14.0,629.0,Daisya Evedorsen,False,6409,1,1.0,Evedorsen,3.0,G,1035,P,Young
6411_01,Earth,False,F/1328/P,PSO J318.5-22,52.0,False,0.0,652.0,9.0,0.0,0.0,Bonyan Onell,False,6411,1,1.0,Onell,1.0,F,1328,P,Senior
6412_01,Earth,False,E/407/P,TRAPPIST-1e,30.0,False,59.0,0.0,0.0,0.0,1611.0,Analdy Farmonrada,False,6412,1,1.0,Farmonrada,5.0,E,407,P,Young
6413_01,Europa,False,A/77/S,TRAPPIST-1e,65.0,,0.0,1420.0,,85.0,827.0,Grasath Undrude,False,6413,1,1.0,Undrude,1.0,A,77,S,Elder
6414_01,Earth,False,G/1040/S,TRAPPIST-1e,31.0,False,294.0,480.0,31.0,3.0,0.0,Troyra Kellson,True,6414,1,1.0,Kellson,4.0,G,1040,S,Senior
6415_01,Mars,True,F/1225/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Eang Potie,True,6415,1,1.0,Potie,5.0,F,1225,S,Senior
6416_01,Earth,False,,TRAPPIST-1e,21.0,False,365.0,52.0,0.0,0.0,288.0,Karard Deckerson,True,6416,1,1.0,Deckerson,7.0,Unknown,Unknown,Unknown,Young
6418_01,Earth,False,F/1329/P,TRAPPIST-1e,27.0,False,93.0,0.0,0.0,0.0,772.0,Gerly Beachez,False,6418,1,1.0,Beachez,7.0,F,1329,P,Young
6419_01,Earth,,E/428/S,TRAPPIST-1e,31.0,False,,0.0,873.0,0.0,0.0,Estina Holcompson,True,6419,1,1.0,Holcompson,6.0,E,428,S,Senior
6421_01,Europa,True,C/197/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Azhab Redand,True,6421,1,2.0,Redand,2.0,C,197,P,Young
6421_02,Europa,False,,TRAPPIST-1e,29.0,False,0.0,577.0,0.0,5568.0,432.0,Saxino Redand,False,6421,2,2.0,Redand,2.0,Unknown,Unknown,Unknown,Young
6422_01,Mars,False,F/1330/P,TRAPPIST-1e,23.0,False,1533.0,0.0,858.0,297.0,0.0,Hones Panie,False,6422,1,4.0,Panie,5.0,F,1330,P,Young
6422_02,Mars,True,F/1330/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Oats Panie,True,6422,2,4.0,Panie,5.0,F,1330,P,Child
6422_03,Mars,False,F/1330/P,TRAPPIST-1e,23.0,False,1233.0,0.0,527.0,0.0,0.0,Tote Peake,False,6422,3,4.0,Peake,3.0,F,1330,P,Young
6422_04,Mars,False,E/408/P,TRAPPIST-1e,34.0,False,801.0,0.0,246.0,1.0,0.0,Unchre Panie,False,6422,4,4.0,Panie,5.0,E,408,P,Senior
6424_01,Earth,False,F/1331/P,TRAPPIST-1e,20.0,False,,0.0,151.0,508.0,0.0,Stelly Hardley,False,6424,1,1.0,Hardley,3.0,F,1331,P,Young
6428_01,Europa,True,C/198/P,55 Cancri e,20.0,False,,0.0,0.0,0.0,0.0,Nesch Pumbody,True,6428,1,2.0,Pumbody,3.0,C,198,P,Young
6428_02,Europa,True,C/198/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Pumbody,True,6428,2,2.0,Pumbody,3.0,C,198,P,Teenager
6430_01,Earth,True,G/1037/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Rancy Byerton,False,6430,1,1.0,Byerton,3.0,G,1037,P,Teenager
6431_01,Earth,False,F/1334/P,55 Cancri e,20.0,False,24.0,56.0,1.0,,468.0,Melara Kramosley,False,6431,1,3.0,Kramosley,8.0,F,1334,P,Young
6431_02,Earth,True,G/1038/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Kramosley,True,6431,2,3.0,Kramosley,8.0,G,1038,P,Young
6431_03,Earth,False,G/1038/P,55 Cancri e,27.0,False,30.0,0.0,763.0,0.0,57.0,Adriet Kramosley,False,6431,3,3.0,Kramosley,8.0,G,1038,P,Young
6432_01,Europa,False,D/202/P,55 Cancri e,55.0,False,114.0,222.0,0.0,2575.0,2919.0,Asch Stradick,False,6432,1,1.0,Stradick,3.0,D,202,P,Senior
6433_01,Mars,False,D/193/S,55 Cancri e,53.0,False,83.0,0.0,1590.0,60.0,0.0,Permit Prité,True,6433,1,2.0,Prité,4.0,D,193,S,Senior
6433_02,Mars,True,D/193/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,,True,6433,2,2.0,Unknown,,D,193,S,Senior
6434_01,Earth,True,G/1039/P,PSO J318.5-22,55.0,False,0.0,0.0,0.0,0.0,0.0,,True,6434,1,1.0,Unknown,,G,1039,P,Senior
6436_01,Earth,False,G/1043/S,TRAPPIST-1e,24.0,False,552.0,1.0,0.0,231.0,0.0,Hene Barks,True,6436,1,1.0,Barks,3.0,G,1043,S,Young
6437_01,Earth,False,F/1228/S,55 Cancri e,24.0,False,14.0,0.0,1.0,528.0,109.0,Loree Drakeekss,True,6437,1,1.0,Drakeekss,9.0,F,1228,S,Young
6439_01,Earth,True,G/1044/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Judya Brightez,True,6439,1,1.0,Brightez,8.0,G,1044,S,Senior
6442_01,Earth,False,G/1045/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,1806.0,0.0,Camiet Gainebergan,False,6442,1,1.0,Gainebergan,10.0,G,1045,S,Teenager
6443_01,Earth,False,G/1046/S,TRAPPIST-1e,39.0,False,0.0,0.0,710.0,56.0,1.0,Rence Patrichane,True,6443,1,7.0,Patrichane,6.0,G,1046,S,Senior
6443_02,Earth,True,G/1046/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Cartyernan,True,6443,2,7.0,Cartyernan,8.0,G,1046,S,Child
6443_03,Earth,False,G/1046/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Rone Cartyernan,True,6443,3,7.0,Cartyernan,8.0,G,1046,S,Child
6443_04,Earth,True,G/1046/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Allene Cartyernan,True,6443,4,7.0,Cartyernan,8.0,G,1046,S,Child
6443_05,Earth,False,F/1229/S,TRAPPIST-1e,16.0,False,45.0,0.0,622.0,0.0,564.0,Kimena Cartyernan,False,6443,5,7.0,Cartyernan,8.0,F,1229,S,Teenager
6443_06,Earth,False,G/1046/S,TRAPPIST-1e,51.0,False,0.0,10.0,388.0,1380.0,0.0,Denny Cartyernan,False,6443,6,7.0,Cartyernan,8.0,G,1046,S,Senior
6443_07,Earth,True,G/1046/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Everly Cochrisons,True,6443,7,7.0,Cochrisons,7.0,G,1046,S,Child
6444_01,Earth,,G/1041/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sandie Domington,False,6444,1,2.0,Domington,15.0,G,1041,P,Young
6444_02,Earth,True,G/1041/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Elicey Domington,True,6444,2,2.0,Domington,15.0,G,1041,P,Child
