PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,CryoSleep_False,CryoSleep_True,CryoSleep_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,VIP_False,VIP_True,VIP_Unknown,Transported_False,Transported_True,CabinSide_P,CabinSide_S,CabinSide_Unknown,AgeBinned_Child,AgeBinned_Elder,AgeBinned_Senior,AgeBinned_Teenager,AgeBinned_Young
6290_01,G/1013/P,36.0,78.0,9.0,0.0,0.0,841.0,Kentha Beangley,6290,1,1.0,Beangley,3.0,G,1013,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6292_01,G/1020/S,22.0,0.0,0.0,0.0,48.0,653.0,Verly Chardsons,6292,1,1.0,Chardsons,4.0,G,1020,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6293_01,F/1301/P,24.0,0.0,1049.0,1.0,0.0,0.0,Thel Sweekstarks,6293,1,1.0,Sweekstarks,7.0,F,1301,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6296_01,B/247/S,21.0,0.0,0.0,0.0,0.0,0.0,Alderak Balightal,6296,1,1.0,Balightal,3.0,B,247,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6297_01,G/1014/P,57.0,0.0,1409.0,29.0,0.0,0.0,Brada Batestonley,6297,1,1.0,Batestonley,7.0,G,1014,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6299_01,C/192/P,46.0,0.0,5292.0,0.0,0.0,159.0,Merops Femoused,6299,1,1.0,Femoused,3.0,C,192,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6300_01,F/1303/P,42.0,0.0,0.0,0.0,0.0,0.0,Risps Pure,6300,1,1.0,Pure,2.0,F,1303,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6301_01,F/1304/P,16.0,17.0,375.483196239718,0.0,537.0,173.0,Done Logannon,6301,1,1.0,Logannon,5.0,F,1304,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6302_01,F/1305/P,40.0,0.0,175.0,0.0,11.0,537.0,Idacey Mullon,6302,1,7.0,Mullon,2.0,F,1305,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6302_02,G/1015/P,3.0,0.0,0.0,0.0,0.0,0.0,Shanie Simsey,6302,2,7.0,Simsey,5.0,G,1015,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
6302_03,G/1015/P,8.0,0.0,0.0,150.392221567472,0.0,0.0,Alvira Rostarks,6302,3,7.0,Rostarks,4.0,G,1015,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6302_04,,3.0,0.0,0.0,0.0,0.0,0.0,Debony Joycerton,6302,4,7.0,Joycerton,8.0,Unknown,Unknown,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False
6302_05,G/1015/P,35.0,1669.0,0.0,7.0,0.0,90.0,Glasey Rostarks,6302,5,7.0,Rostarks,4.0,G,1015,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6302_06,G/1015/P,12.0,0.0,0.0,0.0,0.0,242.57260435038214,Branca Simsey,6302,6,7.0,Simsey,5.0,G,1015,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6302_07,G/1015/P,28.81782945736434,0.0,0.0,0.0,0.0,0.0,Neilda Rostarks,6302,7,7.0,Rostarks,4.0,G,1015,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
6304_01,C/193/P,47.0,0.0,2225.0,1573.0,201.0,23.0,Muonus Clutolded,6304,1,1.0,Clutolded,2.0,C,193,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False
6305_01,B/248/S,19.0,0.0,0.0,0.0,0.0,0.0,Ankabit Parbleake,6305,1,2.0,Parbleake,2.0,B,248,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6305_02,B/248/S,46.0,2224.0,564.0,0.0,15.0,3303.0,Ashird Parbleake,6305,2,2.0,Parbleake,2.0,B,248,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6308_01,G/1017/P,28.0,0.0,152.0,215.0,30.0,510.0,Jord Cofferson,6308,1,1.0,Cofferson,11.0,G,1017,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6309_01,G/1023/S,5.0,0.0,0.0,0.0,0.0,0.0,Vanley Goldendrice,6309,1,5.0,Goldendrice,4.0,G,1023,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6309_02,G/1023/S,7.0,0.0,0.0,0.0,0.0,0.0,Marky Rodricker,6309,2,5.0,Rodricker,6.0,G,1023,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6309_03,G/1023/S,3.0,0.0,0.0,0.0,0.0,0.0,Olgary Goldendrice,6309,3,5.0,Goldendrice,4.0,G,1023,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
6309_04,G/1023/S,1.0,0.0,0.0,0.0,0.0,0.0,Helly Rodricker,6309,4,5.0,Rodricker,6.0,G,1023,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6309_05,G/1023/S,7.0,0.0,0.0,0.0,0.0,242.57260435038214,Vin Rodricker,6309,5,5.0,Rodricker,6.0,G,1023,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6313_01,D/190/S,60.0,0.0,190.0,3.0,1964.0,30.0,Charaz Sempribly,6313,1,2.0,Sempribly,3.0,D,190,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6313_02,D/190/S,34.0,6.0,878.0,0.0,10.0,2203.0,Salas Sempribly,6313,2,2.0,Sempribly,3.0,D,190,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6315_01,C/234/S,28.0,0.0,375.483196239718,0.0,6.0,3742.0,Chelik Susent,6315,1,1.0,Susent,6.0,C,234,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6316_01,E/401/P,64.0,0.0,316.0,2.0,673.0,0.0,Lynez Woodwinton,6316,1,1.0,Woodwinton,4.0,E,401,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6317_01,F/1208/S,13.0,898.0,0.0,0.0,251.73266745005876,24.0,Aarone Lewintos,6317,1,1.0,Lewintos,5.0,F,1208,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6318_01,G/1018/P,15.0,0.0,0.0,0.0,0.0,0.0,Bonya Pughanders,6318,1,1.0,Pughanders,5.0,G,1018,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6319_01,G/1019/P,65.0,458.0,0.0,555.0,0.0,0.0,Pristy Hammonton,6319,1,1.0,Hammonton,7.0,G,1019,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6320_01,E/418/S,53.0,78.0,85.0,859.0,0.0,0.0,Guink Ste,6320,1,1.0,Ste,4.0,E,418,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6321_01,C/194/P,58.0,0.0,0.0,0.0,0.0,0.0,Batomam Pusive,6321,1,3.0,Pusive,3.0,C,194,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6321_02,C/194/P,19.0,0.0,1234.0,0.0,1956.0,0.0,Azhat Pusive,6321,2,3.0,Pusive,3.0,C,194,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6321_03,C/194/P,28.81782945736434,0.0,0.0,0.0,0.0,0.0,Marga Pusive,6321,3,3.0,Pusive,3.0,C,194,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
6322_01,E/419/S,16.0,0.0,68.0,1541.0,0.0,0.0,Yvonna Cooperkins,6322,1,1.0,Cooperkins,7.0,E,419,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
6323_01,C/235/S,48.0,3.0,4089.0,0.0,3721.0,147.0,Aldeba Tionstious,6323,1,2.0,Tionstious,4.0,C,235,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6323_02,C/235/S,33.0,2.0,4742.0,0.0,34.0,0.0,Arinon Unkcal,6323,2,2.0,Unkcal,3.0,C,235,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6324_01,E/420/S,31.0,19.0,509.0,0.0,0.0,177.0,Lesley Hinetthews,6324,1,3.0,Hinetthews,7.0,E,420,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False
6324_02,G/1025/S,44.0,0.0,0.0,0.0,0.0,0.0,Murie Hinetthews,6324,2,3.0,Hinetthews,7.0,G,1025,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6324_03,G/1025/S,40.0,1.0,0.0,895.0,10.0,0.0,Eleah Hinetthews,6324,3,3.0,Hinetthews,7.0,G,1025,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6325_01,G/1026/S,34.0,0.0,0.0,0.0,0.0,0.0,Adamie Benney,6325,1,2.0,Benney,7.0,G,1026,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6325_02,F/1209/S,21.0,0.0,541.0,0.0,143.0,0.0,Sonard Beasleyes,6325,2,2.0,Beasleyes,4.0,F,1209,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6326_01,F/1307/P,20.0,0.0,20.0,1.0,696.0,0.0,Therek Hinetthews,6326,1,1.0,Hinetthews,7.0,F,1307,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6327_01,F/1308/P,9.0,0.0,0.0,0.0,0.0,0.0,Rahars Casty,6327,1,1.0,Casty,5.0,F,1308,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6328_01,G/1020/P,33.0,195.06778665413535,0.0,0.0,0.0,0.0,Violey Hoppers,6328,1,4.0,Hoppers,9.0,G,1020,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6328_02,G/1020/P,2.0,0.0,0.0,0.0,0.0,0.0,Searla Hoppers,6328,2,4.0,Hoppers,9.0,G,1020,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
6328_03,F/1309/P,53.0,627.0,32.0,0.0,0.0,37.0,Marice Hoppers,6328,3,4.0,Hoppers,9.0,F,1309,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6328_04,G/1020/P,0.0,0.0,0.0,0.0,0.0,0.0,Hard Hoppers,6328,4,4.0,Hoppers,9.0,G,1020,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6330_01,G/1027/S,38.0,0.0,0.0,0.0,0.0,0.0,Scotty Avidson,6330,1,1.0,Avidson,4.0,G,1027,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6331_01,C/237/S,21.0,0.0,0.0,0.0,0.0,0.0,Atlasym Laturive,6331,1,1.0,Laturive,1.0,C,237,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6334_01,G/1028/S,31.0,0.0,0.0,0.0,0.0,0.0,Shanya Jenson,6334,1,7.0,Jenson,11.0,G,1028,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6334_02,G/1028/S,7.0,0.0,0.0,0.0,0.0,0.0,Dondy Jenson,6334,2,7.0,Jenson,11.0,G,1028,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6334_03,G/1028/S,12.0,0.0,0.0,0.0,0.0,0.0,Tonnie Simmonders,6334,3,7.0,Simmonders,5.0,G,1028,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6334_04,G/1028/S,0.0,0.0,0.0,0.0,0.0,0.0,Vick Jenson,6334,4,7.0,Jenson,11.0,G,1028,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6334_05,E/421/S,17.0,5.0,0.0,1317.0,287.0,0.0,Lynez Jenson,6334,5,7.0,Jenson,11.0,E,421,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
6334_06,F/1210/S,55.0,0.0,242.0,0.0,479.0,3.0,Rhony Jenson,6334,6,7.0,Jenson,11.0,F,1210,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6334_07,G/1028/S,2.0,0.0,0.0,0.0,0.0,0.0,Gailia Jenson,6334,7,7.0,Jenson,11.0,G,1028,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
6335_01,F/1312/P,32.0,18.0,0.0,0.0,1382.0,0.0,Joandy Potterry,6335,1,1.0,Potterry,5.0,F,1312,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6338_01,F/1313/P,16.0,0.0,0.0,694.0,0.0,102.0,Elsane Fishopper,6338,1,1.0,Fishopper,5.0,F,1313,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6339_01,G/1022/P,0.0,0.0,0.0,0.0,0.0,0.0,Stanya Schmondez,6339,1,1.0,Schmondez,5.0,G,1022,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
6340_01,C/195/P,29.0,0.0,584.0,1987.0,7.0,661.0,Gacrab Pressive,6340,1,2.0,Pressive,5.0,C,195,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
6340_02,C/195/P,25.0,484.0,5292.0,0.0,4.0,3742.0,Anyonon Pressive,6340,2,2.0,Pressive,5.0,C,195,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6341_01,D/191/S,39.0,1884.0,0.0,1435.0,5.0,469.0,Colf Cre,6341,1,1.0,Cre,7.0,D,191,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6343_01,E/423/S,42.0,0.0,0.0,0.0,0.0,0.0,Chreet Start,6343,1,1.0,Start,5.0,E,423,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6344_01,G/1023/P,0.0,0.0,0.0,0.0,0.0,0.0,Mariel Reynoldez,6344,1,2.0,Reynoldez,4.0,G,1023,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6344_02,G/1023/P,14.0,0.0,0.0,0.0,0.0,0.0,Jonald Reynoldez,6344,2,2.0,Reynoldez,4.0,G,1023,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6346_01,F/1212/S,29.0,2223.0,0.0,0.0,0.0,0.0,Guanch Perta,6346,1,2.0,Perta,4.0,F,1212,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6346_02,F/1212/S,54.0,676.0,0.0,231.0,379.0,0.0,Anch Perta,6346,2,2.0,Perta,4.0,F,1212,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6347_01,G/1030/S,35.0,0.0,0.0,0.0,0.0,0.0,Andie Gambs,6347,1,1.0,Gambs,4.0,G,1030,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6348_01,C/238/S,28.81782945736434,49.0,5292.0,150.392221567472,1885.0,3742.0,Achira Unhaftimle,6348,1,1.0,Unhaftimle,1.0,C,238,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
6349_01,F/1314/P,18.0,593.0,0.0,508.0,0.0,12.0,Lers Frasp,6349,1,1.0,Frasp,7.0,F,1314,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6351_01,E/403/P,14.0,0.0,973.0,0.0,1.0,0.0,France Mirezavis,6351,1,1.0,Mirezavis,8.0,E,403,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6353_01,D/199/P,53.0,0.0,0.0,0.0,0.0,0.0,Unknown,6353,1,1.0,Unknown,5.428117273048393,D,199,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6354_01,F/1315/P,48.0,410.0,2108.0,0.0,0.0,0.0,Megany Carreralend,6354,1,1.0,Carreralend,6.0,F,1315,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6355_01,F/1213/S,21.0,0.0,641.0,0.0,0.0,0.0,Joanry Foledges,6355,1,1.0,Foledges,4.0,F,1213,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6356_01,F/1316/P,44.0,0.0,0.0,0.0,729.0,397.0,Almara Currisones,6356,1,1.0,Currisones,7.0,F,1316,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6357_01,F/1214/S,25.0,106.0,0.0,0.0,0.0,925.0,Billa Pacerty,6357,1,1.0,Pacerty,5.0,F,1214,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6360_01,A/75/S,0.0,0.0,0.0,0.0,0.0,0.0,Erraiam Clumsty,6360,1,3.0,Clumsty,3.0,A,75,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
6360_02,A/75/S,27.0,0.0,0.0,0.0,0.0,0.0,Glueba Clumsty,6360,2,3.0,Clumsty,3.0,A,75,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6360_03,A/75/S,40.0,0.0,0.0,0.0,0.0,0.0,Becruxa Clumsty,6360,3,3.0,Clumsty,3.0,A,75,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6361_01,G/1031/S,44.0,0.0,509.0,129.0,246.0,0.0,Alvia Barbes,6361,1,1.0,Barbes,13.0,G,1031,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6363_01,,36.0,0.0,0.0,0.0,0.0,0.0,Denis Gouldensen,6363,1,7.0,Gouldensen,11.0,Unknown,Unknown,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6363_02,G/1026/P,3.0,0.0,0.0,0.0,0.0,0.0,Dwindy Gouldensen,6363,2,7.0,Gouldensen,11.0,G,1026,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
6363_03,G/1026/P,9.0,0.0,0.0,0.0,251.73266745005876,0.0,Isaacy Gouldensen,6363,3,7.0,Gouldensen,11.0,G,1026,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
6363_04,G/1026/P,1.0,0.0,0.0,150.392221567472,0.0,0.0,Alancy Gouldensen,6363,4,7.0,Gouldensen,11.0,G,1026,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
6363_05,E/405/P,17.0,0.0,375.483196239718,977.0,0.0,5.0,Molley Gouldensen,6363,5,7.0,Gouldensen,11.0,E,405,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6363_06,G/1026/P,47.0,0.0,0.0,0.0,0.0,0.0,Cary Gouldensen,6363,6,7.0,Gouldensen,11.0,G,1026,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6363_07,G/1026/P,28.81782945736434,0.0,375.483196239718,0.0,0.0,0.0,Tiney Gouldensen,6363,7,7.0,Gouldensen,11.0,G,1026,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
6365_01,A/64/P,33.0,0.0,38.0,0.0,1.0,3167.0,Atino Glogry,6365,1,1.0,Glogry,1.0,A,64,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6366_01,E/424/S,16.0,0.0,0.0,99.0,251.73266745005876,774.0,Veremy Benderez,6366,1,1.0,Benderez,4.0,E,424,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
6367_01,F/1215/S,30.0,1960.0,0.0,638.0,0.0,0.0,Hal Botte,6367,1,2.0,Botte,2.0,F,1215,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
6367_02,F/1215/S,18.0,114.0,131.0,927.0,0.0,0.0,Cank Botte,6367,2,2.0,Botte,2.0,F,1215,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
6368_01,G/1033/S,26.0,360.0,8.0,1.0,329.0,185.0,Mayne Bartines,6368,1,1.0,Bartines,8.0,G,1033,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6369_01,F/1318/P,19.0,577.0,169.0,0.0,7.0,0.0,Dian Holcompson,6369,1,1.0,Holcompson,6.0,F,1318,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
6370_01,F/1216/S,28.0,0.0,0.0,0.0,0.0,0.0,Row Kart,6370,1,1.0,Kart,6.0,F,1216,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6371_01,G/1027/P,35.0,858.0,10.0,16.0,0.0,0.0,Dorice Burnerez,6371,1,1.0,Burnerez,3.0,G,1027,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6372_01,B/216/P,40.0,773.0,3729.0,43.0,10.0,0.0,Bahoton Resendent,6372,1,4.0,Resendent,4.0,B,216,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6372_02,B/216/P,26.0,0.0,2199.0,0.0,328.0,329.0,Alphah Reelest,6372,2,4.0,Reelest,5.0,B,216,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
6372_03,B/216/P,45.0,0.0,3200.0,0.0,415.0,161.0,Sula Reelest,6372,3,4.0,Reelest,5.0,B,216,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6372_04,B/216/P,18.0,195.06778665413535,0.0,0.0,0.0,0.0,Hadaton Reelest,6372,4,4.0,Reelest,5.0,B,216,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6373_01,F/1319/P,54.0,801.0,5.0,0.0,0.0,0.0,Dawne Denashipson,6373,1,1.0,Denashipson,3.0,F,1319,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
6374_01,F/1320/P,13.0,1144.0,0.0,6.0,0.0,0.0,Karena Prickmantes,6374,1,1.0,Prickmantes,5.0,F,1320,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6376_01,F/1217/S,26.0,0.0,0.0,0.0,0.0,0.0,Cird Barte,6376,1,1.0,Barte,3.0,F,1217,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6378_01,G/1034/S,16.0,0.0,0.0,0.0,0.0,0.0,Margio Foxter,6378,1,1.0,Foxter,9.0,G,1034,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
6380_01,F/1322/P,37.0,0.0,959.0,8.0,20.0,169.0,Thel Fryersonis,6380,1,3.0,Fryersonis,11.0,F,1322,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
6380_02,G/1028/P,17.0,0.0,0.0,0.0,0.0,0.0,Dont Fryersonis,6380,2,3.0,Fryersonis,11.0,G,1028,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6380_03,F/1322/P,16.0,2.0,511.0,0.0,0.0,1578.0,Alendy Fryersonis,6380,3,3.0,Fryersonis,11.0,F,1322,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6381_01,F/1323/P,18.0,358.0,336.0,0.0,0.0,0.0,Rhonya Fitzgerson,6381,1,1.0,Fitzgerson,6.0,F,1323,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6385_01,,21.0,435.0,0.0,422.0,16.0,0.0,Possh Duncy,6385,1,1.0,Duncy,1.0,Unknown,Unknown,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6388_01,G/1029/P,24.0,0.0,0.0,0.0,0.0,826.0,Herry Peckerson,6388,1,1.0,Peckerson,6.0,G,1029,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
6390_01,G/1036/S,22.0,195.06778665413535,0.0,0.0,0.0,0.0,Ton Kellson,6390,1,1.0,Kellson,4.0,G,1036,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6394_01,G/1037/S,41.0,0.0,0.0,0.0,0.0,0.0,Pattie Lambleyoun,6394,1,4.0,Lambleyoun,7.0,G,1037,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6394_02,G/1037/S,15.0,0.0,0.0,0.0,0.0,0.0,Analdy Alberts,6394,2,4.0,Alberts,6.0,G,1037,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
6394_03,G/1037/S,36.0,0.0,0.0,0.0,0.0,0.0,Ale Alberts,6394,3,4.0,Alberts,6.0,G,1037,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6394_04,G/1037/S,23.0,0.0,0.0,478.0,3721.0,0.0,Samany Alberts,6394,4,4.0,Alberts,6.0,G,1037,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
